group,year,date,isFemale,focalID,adult1,adult2,adult3,adult4
4,2018,7/22/2018,1,M139,M174,,,
3,2019,2/13/2019,1,M042,,,,
3,2014,10/23/2014,1,M026,,,,
1,2015,3/25/2015,1,M285,,,,
3,2017,7/19/2017,1,M030,,,,
3,2018,5/8/2018,1,M075,,,,
4,2016,5/20/2016,0,M152,,,,
3,2019,8/3/2019,1,M072,M494,,,
4,2018,1/29/2018,0,M170,,,,
4,2017,8/14/2017,1,M200,,,,
2,2017,9/18/2017,1,M479,,,,
4,2015,8/24/2015,1,M204,,,,
3,2018,8/2/2018,1,M113,M104,,,
3,2014,7/17/2014,0,M019,,,,
1,2014,8/2/2014,0,M297,,,,
4,2018,5/25/2018,0,M240,M135,,,
1,2016,2/16/2016,0,M366,,,,
3,2015,10/30/2015,0,M013,,,,
4,2018,8/14/2018,1,M166,M230,,,
4,2017,6/11/2017,0,M170,,,,
1,2018,3/14/2018,1,M313,,,,
4,2017,1/3/2017,1,M134,M125,,,
3,2018,8/30/2018,1,M053,M010,M041,M086,
3,2016,8/16/2016,0,M045,,M071,,
4,2019,5/1/2019,1,M545,,,,
3,2017,1/18/2017,0,M055,,,,
1,2018,5/1/2018,0,M378,,,,
3,2017,5/23/2017,1,M085,,M037,,
3,2017,8/24/2017,0,M041,M011,M003,,
4,2017,6/3/2017,1,M548,M179,M158,,
4,2018,4/6/2018,1,M551,,,,
1,2017,3/21/2017,0,M396,,,,
3,2017,4/18/2017,1,M338,,,,
2,2016,8/15/2016,0,M444,,,,
3,2019,9/27/2019,1,M017,M080,,,
3,2017,1/13/2017,1,M100,,,,
3,2018,7/9/2018,1,M048,M036,,,
4,2018,7/7/2018,1,M247,M135,,,
3,2018,3/22/2018,0,M086,M032,,,
4,2017,6/7/2017,1,M232,,,,
4,2015,7/10/2015,1,M204,,,,
4,2019,8/20/2019,1,M124,M166,,,
4,2019,8/1/2019,1,M508,,,,
4,2017,7/26/2017,1,M031,,,,
1,2017,3/1/2017,1,M383,,,,
4,2017,3/28/2017,1,M221,,,,
3,2016,4/26/2016,0,M055,,M019,,
3,2019,9/20/2019,1,M030,M017,M053,,
3,2018,8/9/2018,1,M017,,,,
4,2018,4/3/2018,0,M222,,,,
3,2017,9/19/2017,1,M113,M052,M003,M021,M027
3,2017,6/20/2017,1,M113,M035,M080,,
3,2018,7/17/2018,1,M082,M010,,,
4,2017,7/16/2017,0,M161,,,,
3,2017,5/15/2017,0,M011,,,,
1,2018,3/14/2018,1,M345,,,,
1,2015,3/5/2015,1,M309,,,,
4,2016,7/13/2016,1,M216,,,,
1,2014,3/15/2014,0,M278,,,,
4,2016,9/14/2016,0,M125,M120,,,
3,2019,4/28/2019,0,M073,M035,M026,,
3,2015,11/9/2015,1,M012,,,,
3,2019,2/5/2019,0,M011,M036,,,
3,2017,5/18/2017,0,M099,,,,
4,2018,10/4/2018,0,M174,M221,,,
3,2017,4/1/2017,0,M052,M093,,,
1,2015,2/12/2015,1,M347,,,,
2,2016,9/6/2016,0,M433,,M475,,
2,2015,6/20/2015,1,M455,,,,
3,2018,7/8/2018,1,M085,,M021,,
1,2018,6/21/2018,1,M413,,,,
3,2014,9/8/2014,1,M030,,,,
2,2016,8/17/2016,1,M453,,,,
3,2019,1/24/2019,1,M016,,,,
4,2017,6/13/2017,0,M151,,,,
3,2017,5/21/2017,1,M072,,,,
1,2014,9/9/2014,1,M218,,,,
4,2015,10/9/2015,0,M219,,,,
1,2014,8/14/2014,1,M282,,,,
2,2017,9/21/2017,1,M480,,,,
4,2018,10/3/2018,1,M239,,,,
3,2018,8/27/2018,0,M020,M016,,,
1,2016,8/4/2016,1,M362,,,,
4,2019,4/14/2019,0,M148,,,,
3,2018,8/31/2018,0,M110,,,,
4,2019,6/21/2019,0,M148,,,,
1,2016,5/2/2016,1,M274,,,,
3,2017,4/18/2017,0,M022,M060,,,
4,2018,6/3/2018,0,M122,,,,
4,2019,2/9/2019,1,M134,M157,M131,,
4,2016,3/12/2016,1,M166,,M156,,
1,2017,12/18/2017,1,M443,,,,
3,2018,1/21/2018,1,M042,M048,,,
4,2014,5/7/2014,0,M181,,,,
4,2019,4/11/2019,0,M233,,,,
1,2017,12/19/2017,0,M300,M313,,,
4,2017,3/23/2017,0,M151,,,,
3,2019,4/14/2019,0,M025,M034,M052,,
3,2015,8/16/2015,1,M040,,,,
4,2017,8/13/2017,1,M232,M550,,,
4,2015,10/1/2015,1,M158,,,,
1,2017,6/4/2017,1,M272,,,,
3,2018,7/29/2018,1,M002,M042,,,
4,2018,6/3/2018,1,M144,,,,
2,2014,9/12/2014,0,M433,M444,,,
4,2018,9/9/2018,0,M240,M236,M135,,
4,2015,6/1/2015,1,M204,,,,
3,2017,7/11/2017,1,M035,M034,,,
3,2019,4/5/2019,1,M053,M021,,,
4,2018,11/7/2018,0,M240,,,,
3,2018,6/25/2018,1,M075,,,,
3,2014,7/10/2014,0,M029,,,,
3,2019,5/10/2019,1,M003,M025,M060,,
1,2016,3/8/2016,1,M393,,,,
1,2016,3/29/2016,1,M218,,,,
4,2019,7/15/2019,0,M215,,,,
3,2017,7/31/2017,0,M060,M021,,,
4,2017,8/16/2017,0,M245,M186,,,
4,2017,8/14/2017,1,M149,M233,M123,,
1,2015,2/9/2015,0,M370,M345,,,
3,2017,11/1/2017,0,M045,,,,
3,2016,8/30/2016,1,M047,,,,
4,2017,8/26/2017,1,M158,M159,,,
4,2017,3/8/2017,0,M215,,,,
4,2019,9/21/2019,0,M201,,,,
1,2017,4/25/2017,1,M275,,,,
1,2017,11/11/2017,1,M374,M281,,,
1,2016,1/23/2016,0,M392,,,,
2,2014,6/2/2014,1,M453,,,,
4,2018,4/30/2018,1,M549,M551,,,
4,2019,9/7/2019,0,M211,M214,,,
3,2019,4/28/2019,0,M097,M044,,,
4,2018,3/8/2018,1,M217,,,,
4,2014,9/8/2014,1,M123,,,,
3,2017,9/19/2017,1,M062,,,,
3,2019,7/24/2019,0,M052,M033,,,
4,2017,2/28/2017,0,M556,,,,
3,2018,7/17/2018,1,M063,,,,
3,2018,6/16/2018,1,M035,,,,
1,2017,2/2/2017,1,M383,,,,
4,2017,4/2/2017,1,M550,M179,,,
4,2017,9/19/2017,1,M549,,,,
1,2016,12/17/2016,1,M391,,,,
4,2016,11/1/2016,1,M149,,,,
4,2018,6/28/2018,1,M131,,,,
3,2016,5/31/2016,0,M052,,,,
3,2019,8/25/2019,0,M073,M027,M013,M074,
1,2018,11/11/2018,1,M530,,,,
1,2017,2/27/2017,1,M304,,,,
1,2016,3/14/2016,0,M368,,,,
3,2013,10/3/2013,1,M003,,M016,,
4,2018,9/13/2018,0,M556,,,,
2,2014,9/15/2014,1,M439,M426,,,
4,2018,9/24/2018,1,M182,M247,,,
4,2016,5/26/2016,0,M192,,,,
4,2019,8/23/2019,0,M125,,,,
3,2017,4/5/2017,1,M053,M027,M013,,
1,2017,1/23/2017,1,M344,,,,
4,2015,4/6/2015,0,M208,,,,
3,2017,9/24/2017,0,M008,,,,
3,2017,3/8/2017,0,M025,M067,M052,,
4,2017,9/7/2017,0,M208,,,,
3,2018,6/30/2018,0,M010,M041,M014,M113,M021
1,2015,9/17/2015,1,M347,,,,
4,2017,2/3/2017,1,M166,,,,
2,2015,6/21/2015,0,M456,,,,
4,2016,11/3/2016,1,M129,,,,
4,2014,4/19/2014,0,M156,,,,
3,2017,3/4/2017,1,M051,M003,M009,M032,
3,2019,4/25/2019,1,M035,M052,M078,,
3,2014,4/13/2014,1,M003,,,,
4,2016,5/23/2016,0,M219,,,,
1,2017,6/30/2017,0,M322,,,,
4,2015,5/25/2015,1,M150,,,,
4,2017,6/12/2017,1,M204,,,,
4,2018,12/2/2018,1,M124,,,,
4,2017,5/17/2017,1,M550,M213,,,
4,2015,4/7/2015,1,M121,,,,
3,2018,8/8/2018,1,M346,M498,,,
4,2017,9/27/2017,0,M046,,,,
4,2019,5/31/2019,0,M161,,,,
1,2017,3/24/2017,0,M288,,,,
1,2016,5/3/2016,1,M293,,,,
4,2019,10/4/2019,1,M131,M215,,,
3,2017,3/25/2017,1,M017,,,,
4,2018,8/28/2018,1,M218,,,,
2,2016,9/3/2016,1,M323,,,,
1,2015,4/9/2015,0,M281,,,,
1,2017,2/18/2017,0,M352,,,,
3,2019,1/26/2019,1,M077,M030,,,
4,2015,10/8/2015,1,M194,,,,
4,2019,5/22/2019,1,M550,,,,
3,2017,11/28/2017,0,M054,,,,
1,2016,3/22/2016,0,M368,,,,
1,2017,11/17/2017,1,M340,,,,
1,2016,2/13/2016,0,M385,,,,
1,2016,2/25/2016,1,M351,,,,
1,2018,2/20/2018,0,M339,,,,
4,2019,6/14/2019,1,M214,M179,M158,,
3,2018,1/30/2018,1,M032,M021,M010,M113,
2,2015,9/7/2015,1,M434,,,,
3,2019,1/21/2019,1,M053,M010,,,
3,2019,4/17/2019,1,M016,,,,
4,2016,9/4/2016,1,M150,M151,,,
4,2018,8/14/2018,0,M209,,,,
1,2014,6/5/2014,1,M274,,,,
1,2017,8/24/2017,0,M300,,,,
3,2017,9/19/2017,0,M008,,,,
4,2019,6/28/2019,0,M210,M554,,,
3,2017,6/20/2017,0,M086,M033,,,
4,2016,5/18/2016,0,M212,,,,
2,2017,9/30/2017,0,M466,M486,,,
4,2017,1/25/2017,0,M222,,,,
1,2014,7/13/2014,0,M292,,,,
1,2014,9/27/2014,0,M281,,,,
4,2016,3/13/2016,0,M222,,,,
3,2017,5/31/2017,1,M071,,,,
3,2016,8/10/2016,1,M021,,,,
3,2019,4/15/2019,1,M047,,,,
3,2014,9/12/2014,1,M026,,,,
4,2015,2/9/2015,1,M184,,,,
4,2016,11/30/2016,1,M549,,,,
4,2015,3/9/2015,1,M131,,,,
1,2018,3/18/2018,0,M350,,,,
3,2018,5/30/2018,0,M097,,,,
4,2017,4/1/2017,0,M152,M159,,,
3,2017,10/3/2017,1,M026,,,,
4,2018,9/18/2018,1,M158,M214,,,
1,2016,2/16/2016,1,M381,,,,
3,2017,9/12/2017,0,M091,M044,M093,M021,M081
4,2017,5/29/2017,1,M214,M226,,,
3,2017,6/17/2017,0,M090,M077,,,
3,2013,9/4/2013,0,M006,,,,
3,2014,10/4/2014,0,M013,,,,
3,2018,7/6/2018,0,M073,M081,,,
4,2019,7/6/2019,1,M554,M130,,,
4,2017,12/21/2017,0,M148,,,,
3,2017,8/12/2017,1,M042,M027,M017,M013,M003
4,2018,2/4/2018,1,M149,M239,,,
1,2016,2/20/2016,0,M365,,,,
4,2018,12/19/2018,0,M245,,,,
3,2017,10/2/2017,1,M078,M079,M073,M033,
3,2017,3/19/2017,1,M346,M063,M006,,
4,2016,3/30/2016,1,M216,,,,
3,2019,8/30/2019,0,M011,M027,M006,,
1,2017,4/30/2017,0,M365,,,,
2,2014,8/24/2014,1,M445,,,,
3,2019,6/19/2019,1,M027,M071,,,
3,2018,6/18/2018,1,M063,M093,,,
3,2018,5/22/2018,0,M093,M014,,,
3,2016,10/8/2016,1,M002,,,,
3,2017,6/14/2017,1,M047,M093,,,
3,2017,5/1/2017,0,M013,M338,,,
4,2017,1/3/2017,1,M124,,,,
4,2018,9/23/2018,1,M187,M151,,,
3,2018,7/2/2018,0,M034,M060,M104,,
4,2019,4/7/2019,1,M217,,,,
4,2017,12/1/2017,0,M211,,,,
2,2013,4/16/2013,0,M446,,,,
4,2016,9/3/2016,0,M148,,,,
4,2017,5/4/2017,0,M208,,,,
3,2013,10/16/2013,0,M022,,,,
4,2016,7/19/2016,0,M233,,,,
1,2017,5/16/2017,1,M359,,,,
3,2017,8/16/2017,1,M062,,,,
1,2015,6/9/2015,0,M259,,,,
1,2018,4/30/2018,1,M343,,,,
3,2013,10/21/2013,0,M025,,,,
4,2018,7/31/2018,1,M137,,,,
1,2016,6/9/2016,0,M332,,,,
1,2017,2/24/2017,0,M366,,,,
1,2017,4/13/2017,1,M311,,,,
1,2016,2/4/2016,0,M350,,,,
1,2015,5/23/2015,1,M343,,,,
3,2017,3/25/2017,1,M100,,,,
1,2018,4/22/2018,0,M281,,,,
4,2017,5/3/2017,0,M203,M148,,,
1,2015,9/29/2015,1,M289,,,,
2,2015,8/20/2015,1,M441,,,,
2,2015,8/3/2015,1,M418,,M428,,
4,2018,1/24/2018,0,M167,,,,
3,2015,8/31/2015,1,M035,,,,
1,2017,2/26/2017,1,M415,,,,
3,2019,5/9/2019,0,M104,,,,
4,2017,12/5/2017,1,M182,,,,
4,2016,3/11/2016,1,M173,,,,
4,2017,4/19/2017,1,M187,,,,
1,2016,3/16/2016,0,M358,,,,
4,2017,8/4/2017,0,M167,,,,
3,2015,9/8/2015,1,M023,,,,
4,2016,8/31/2016,1,M139,,,,
4,2018,8/12/2018,0,M120,,,,
1,2017,11/16/2017,0,M305,M319,M531,,
3,2019,4/30/2019,1,M113,M033,M051,M086,M091
4,2018,8/27/2018,1,M550,M554,,,
4,2017,8/30/2017,1,M550,,,,
4,2019,2/17/2019,1,M217,,,,
1,2017,1/26/2017,1,M345,,,,
3,2018,9/6/2018,0,M079,M017,M044,,
3,2017,7/14/2017,0,M022,M041,M048,,
4,2017,3/7/2017,0,M179,,,,
3,2019,5/12/2019,0,M014,M060,M079,,
2,2015,8/11/2015,0,M446,,M435,M454,
3,2018,8/29/2018,1,M005,,,,
1,2015,5/5/2015,0,M300,,,,
1,2016,3/15/2016,0,M352,,,,
4,2018,3/1/2018,1,M149,,,,
3,2014,8/4/2014,1,M026,,,,
4,2018,6/15/2018,1,M129,M144,,,
3,2017,10/3/2017,1,M071,,,,
4,2015,9/1/2015,0,M175,,M149,,
3,2014,8/31/2014,0,M011,,,,
4,2019,6/9/2019,0,M175,,,,
2,2014,7/12/2014,1,M430,,,,
1,2017,2/8/2017,0,M366,M315,,,
4,2018,5/3/2018,1,M254,,,,
1,2014,8/12/2014,1,M311,,,,
1,2016,1/25/2016,0,M352,,,,
4,2018,6/7/2018,0,M147,,,,
4,2014,3/1/2014,0,M122,,,,
3,2018,3/20/2018,0,M073,,,,
4,2015,4/10/2015,0,M120,,,,
4,2017,2/19/2017,0,M552,,,,
4,2019,6/29/2019,0,M241,,,,
3,2017,9/19/2017,0,M081,M093,M079,M017,
3,2017,9/8/2017,1,M053,,,,
3,2019,1/25/2019,0,M093,M018,,,
4,2019,5/29/2019,1,M123,,,,
1,2014,6/27/2014,0,M342,,,,
4,2019,3/4/2019,1,M232,,,,
3,2017,8/24/2017,1,M026,M016,,,
4,2019,4/28/2019,0,M125,,,,
3,2018,6/19/2018,1,M496,,,,
4,2018,6/28/2018,0,M147,,,,
4,2019,2/16/2019,1,M144,,,,
4,2018,7/5/2018,1,M163,,,,
4,2018,4/8/2018,0,M153,,,,
4,2018,7/25/2018,1,M231,,,,
3,2017,8/16/2017,1,M051,,,,
3,2015,10/9/2015,1,M039,,,,
4,2018,4/17/2018,1,M549,,,,
3,2016,11/17/2016,0,M034,,,,
3,2014,10/27/2014,1,M005,,,,
1,2015,1/29/2015,0,M328,,,,
3,2018,3/19/2018,1,M021,M495,,,
1,2016,2/28/2016,0,M279,,,,
4,2018,12/18/2018,0,M120,M170,,,
4,2018,4/11/2018,0,M245,,,,
2,2015,10/9/2015,1,M441,,M440,,
2,2016,9/19/2016,1,M485,,M434,M450,
1,2016,8/31/2016,0,M277,,,,
1,2015,4/12/2015,1,M374,M313,,,
1,2017,3/25/2017,0,M372,,M273,,
2,2015,9/14/2015,1,M465,,M443,M449,
3,2019,5/18/2019,0,M079,,,,
3,2018,7/18/2018,1,M075,M104,M054,,
4,2019,4/15/2019,0,M210,,,,
1,2015,6/12/2015,0,M298,,,,
3,2017,3/28/2017,1,M026,,,,
1,2014,3/4/2014,0,M337,,,,
4,2019,5/3/2019,0,M213,M548,M150,M553,
1,2015,6/7/2015,0,M256,,,,
3,2018,5/1/2018,0,M041,M054,,,
4,2019,8/25/2019,0,M120,,,,
1,2014,5/13/2014,1,M258,,,,
4,2017,2/21/2017,0,M248,,,,
3,2019,3/23/2019,0,M081,,,,
4,2016,5/8/2016,1,M124,,M157,,
3,2018,8/12/2018,0,M073,M082,,,
3,2018,5/9/2018,0,M499,,,,
3,2019,8/14/2019,1,M082,M048,,,
4,2018,5/22/2018,1,M131,,,,
3,2019,9/4/2019,1,M026,M074,,,
3,2019,6/18/2019,0,M041,M017,,,
4,2019,6/3/2019,1,M247,,,,
3,2017,8/24/2017,0,M091,M021,,,
4,2018,4/26/2018,0,M147,,,,
3,2018,4/26/2018,0,M104,M002,,,
3,2019,4/25/2019,0,M252,M073,,,
1,2015,3/18/2015,1,M320,,M305,,
4,2017,5/9/2017,0,M186,,,,
1,2015,3/25/2015,0,M290,,,,
1,2015,3/2/2015,0,M305,,,,
1,2016,1/28/2016,1,M318,,,,
1,2015,2/11/2015,0,M298,,,,
4,2017,5/11/2017,1,M182,M124,,,
3,2018,8/13/2018,1,M009,,,,
2,2013,5/11/2013,0,M219,,,,
3,2018,5/16/2018,1,M078,M048,M104,M021,
1,2015,4/27/2015,1,M296,,,,
4,2019,2/26/2019,1,M232,M132,,,
1,2016,9/4/2016,0,M333,,,,
4,2017,7/12/2017,0,M227,,,,
3,2017,8/16/2017,1,M113,M003,,,
3,2019,1/18/2019,0,M086,,,,
2,2017,8/12/2017,1,M418,,,,
3,2019,9/8/2019,1,M003,M091,M053,M044,
3,2018,1/25/2018,1,M100,,,,
1,2016,4/12/2016,0,M330,,,,
1,2015,7/20/2015,0,M269,,M283,,
3,2014,11/19/2014,1,M009,,,,
4,2019,4/14/2019,0,M170,,,,
1,2017,5/3/2017,1,M411,,,,
4,2017,9/21/2017,0,M227,,,,
3,2015,4/1/2015,1,M005,,,,
3,2018,10/4/2018,0,M080,M113,,,
3,2018,3/30/2018,0,M495,M051,M104,,
4,2014,9/17/2014,1,M160,,,,
3,2014,7/22/2014,0,M008,,,,
3,2017,3/29/2017,1,M016,M017,,,
1,2014,4/21/2014,0,M307,,,,
4,2019,7/25/2019,0,M552,,,,
2,2015,9/21/2015,1,M434,,,,
4,2018,10/3/2018,1,M217,M157,M131,,
4,2017,9/11/2017,1,M218,,,,
4,2019,7/7/2019,1,M157,,,,
4,2017,3/23/2017,1,M150,,,,
4,2017,4/24/2017,1,M247,M230,,,
1,2016,8/20/2016,1,M359,,,,
3,2019,9/6/2019,0,M033,M091,M495,,
3,2016,8/18/2016,1,M035,M024,,,
1,2016,7/27/2016,0,M339,,,,
3,2018,7/14/2018,0,M080,M113,M003,,
4,2017,1/28/2017,1,M131,,,,
2,2016,8/15/2016,1,M440,,M480,M484,M417
3,2019,6/18/2019,0,M091,,,,
1,2016,3/15/2016,1,M325,,,,
3,2017,4/28/2017,0,M041,,,,
1,2017,3/18/2017,1,M258,,,,
4,2016,8/30/2016,0,M132,,,,
4,2017,4/11/2017,1,M221,,,,
3,2017,3/26/2017,1,M113,M110,,,
1,2017,2/15/2017,1,M285,,,,
4,2018,7/11/2018,1,M558,,,,
1,2016,2/11/2016,0,M369,,,,
4,2016,10/8/2016,1,M196,,,,
1,2016,6/1/2016,1,M313,,,,
4,2018,2/2/2018,1,M182,,,,
3,2017,9/13/2017,1,M053,M033,,,
4,2016,9/15/2016,1,M199,,,,
1,2017,2/28/2017,0,M342,,,,
4,2015,7/8/2015,0,M147,,,,
1,2016,3/2/2016,1,M391,,,,
4,2017,11/14/2017,0,M222,,,,
4,2017,6/6/2017,1,M214,,,,
1,2016,2/21/2016,0,M405,,,,
4,2018,3/5/2018,1,M166,,,,
4,2018,12/5/2018,0,M245,,,,
1,2015,9/29/2015,1,M343,,,,
3,2017,10/1/2017,0,M034,M104,M013,,
3,2016,8/23/2016,0,M022,,,,
4,2019,8/21/2019,1,M124,M182,M246,,
3,2017,7/22/2017,0,M060,,,,
1,2018,3/2/2018,1,M284,,M382,,
4,2018,7/21/2018,1,M239,M163,,,
3,2016,4/13/2016,0,M010,,,,
3,2019,7/8/2019,1,M078,M104,M041,M053,M113
4,2015,6/29/2015,0,M192,,,,
1,2018,2/11/2018,0,M328,,,,
1,2015,2/7/2015,1,M377,M341,,,
4,2018,4/16/2018,0,M170,M129,,,
4,2016,3/5/2016,0,M156,,M141,,
1,2017,8/3/2017,0,M372,,,,
1,2015,9/1/2015,1,M263,,,,
4,2017,7/20/2017,1,M214,,,,
3,2019,9/26/2019,0,M022,M025,M034,M003,M060
1,2018,3/5/2018,0,M298,,,,
4,2019,4/1/2019,1,M163,,,,
3,2013,10/24/2013,1,M015,,,,
3,2017,3/19/2017,1,M035,,,,
1,2016,10/8/2016,0,M305,,,,
1,2016,3/15/2016,0,M406,,,,
3,2017,6/18/2017,1,M072,M071,,,
1,2016,4/18/2016,1,M271,,,,
2,2015,4/22/2015,0,M435,,,,
3,2018,5/3/2018,0,M036,M027,M006,M048,
3,2017,7/26/2017,0,M070,,,,
3,2017,5/9/2017,1,M077,M030,M072,,
4,2018,4/20/2018,0,M125,M154,,,
3,2018,7/9/2018,1,M042,M494,M009,,
1,2017,3/18/2017,0,M369,,,,
4,2016,3/19/2016,0,M153,,M239,,
3,2019,5/1/2019,0,M081,M063,M048,M047,
4,2017,6/15/2017,1,M144,,,,
4,2017,5/10/2017,0,M170,,,,
4,2018,12/20/2018,0,M167,,,,
4,2018,6/10/2018,0,M245,M050,,,
4,2018,5/15/2018,0,M226,,,,
2,2015,7/2/2015,1,M423,,,,
3,2019,6/18/2019,1,M016,M079,,,
1,2015,2/19/2015,1,M331,,,,
1,2017,2/1/2017,0,M378,,,,
3,2017,7/13/2017,1,M030,M021,,,
4,2017,3/3/2017,0,M132,,,,
3,2018,7/7/2018,0,M086,M017,M016,M091,M053
3,2018,4/13/2018,1,M072,,,,
3,2019,2/22/2019,0,M014,M104,,,
4,2017,4/12/2017,1,M231,M179,,,
4,2017,11/12/2017,0,M167,,,,
1,2016,4/1/2016,0,M330,,,,
1,2016,11/11/2016,1,M346,,,,
4,2016,10/11/2016,0,M165,,,,
4,2018,1/26/2018,0,M208,M230,,,
3,2018,6/20/2018,1,M027,M082,M017,M060,M016
4,2018,7/19/2018,1,M040,M222,,,
4,2019,7/29/2019,1,M187,,,,
4,2018,8/28/2018,0,M159,M131,,,
1,2018,2/1/2018,0,M408,,,,
4,2017,8/30/2017,1,M168,M233,,,
1,2017,3/11/2017,1,M412,,,,
4,2019,1/29/2019,1,M163,M124,M239,,
1,2017,6/6/2017,1,M304,,,,
1,2016,2/9/2016,0,M290,,,,
4,2017,7/17/2017,1,M040,,,,
2,2013,6/1/2013,0,M435,,,,
1,2017,2/13/2017,1,M402,,,,
3,2016,7/4/2016,0,M041,,M053,M037,
4,2017,5/3/2017,0,M203,,,,
4,2018,9/8/2018,0,M244,,,,
1,2016,5/13/2016,1,M274,,,,
3,2018,4/19/2018,1,M496,,,,
3,2017,4/26/2017,1,M077,M075,M006,,
3,2018,7/20/2018,0,M036,,,,
3,2016,8/23/2016,0,M001,,,,
4,2019,4/10/2019,1,M040,,,,
3,2013,9/9/2013,0,M024,,,,
3,2017,7/22/2017,1,M026,M086,M021,,
3,2019,1/27/2019,0,M044,M082,,,
4,2017,2/28/2017,1,M144,,,,
4,2018,8/16/2018,1,M130,M554,,,
4,2017,8/20/2017,0,M050,,,,
3,2017,3/21/2017,1,M071,M093,M077,M006,
3,2019,8/20/2019,1,M346,,,,
1,2017,5/13/2017,0,M256,,,,
4,2018,3/28/2018,0,M159,,,,
1,2016,3/22/2016,0,M352,,,,
3,2013,9/11/2013,1,M026,,,M015,
3,2019,7/10/2019,0,M044,M086,M091,M020,M052
3,2019,9/26/2019,0,M110,,,,
4,2018,3/6/2018,0,M222,,,,
1,2017,3/17/2017,1,M289,,,,
3,2016,12/22/2016,1,M049,M032,,,
3,2017,9/24/2017,0,M104,M034,M082,M003,M097
4,2017,3/27/2017,0,M211,,,,
3,2017,8/1/2017,1,M062,M091,M053,,
1,2015,2/21/2015,1,M326,,,,
2,2016,9/20/2016,1,M472,,,,
2,2017,8/12/2017,1,M489,,,,
4,2017,8/28/2017,0,M241,,,,
4,2019,7/11/2019,1,M158,,,,
4,2019,3/5/2019,1,M239,,,,
3,2018,8/8/2018,0,M086,M022,M026,M113,M033
1,2017,3/23/2017,0,M357,,,,
3,2016,12/19/2016,1,M071,,,,
4,2018,4/30/2018,0,M161,,,,
3,2018,7/31/2018,0,M073,M018,M035,,
4,2016,9/20/2016,0,M174,,,,
3,2018,9/27/2018,1,M067,,,,
3,2017,7/17/2017,1,M100,M376,M494,,
4,2018,8/14/2018,1,M040,,,,
4,2017,2/12/2017,0,M210,,,,
3,2019,7/24/2019,0,M020,M104,,,
4,2017,1/3/2017,0,M180,,,,
4,2017,5/10/2017,0,M226,,,,
1,2014,3/7/2014,0,M252,,M328,,
4,2016,3/2/2016,1,M131,,,,
4,2018,7/7/2018,0,M555,,,,
4,2016,4/20/2016,1,M149,,,,
4,2017,10/30/2017,0,M240,M209,,,
4,2019,5/25/2019,0,M215,,,,
3,2017,4/17/2017,1,M009,,,,
3,2017,1/21/2017,1,M035,M003,,,
3,2019,4/19/2019,1,M047,M110,M063,,
4,2017,7/6/2017,0,M202,M209,,,
4,2017,2/11/2017,0,M215,,,,
4,2019,6/19/2019,1,M150,,,,
3,2019,8/9/2019,1,M082,M074,,,
4,2017,7/15/2017,0,M186,M203,,,
4,2015,8/19/2015,1,M191,M207,,,
1,2016,5/11/2016,1,M347,,,,
3,2014,10/2/2014,1,M017,,,,
4,2018,10/29/2018,0,M148,,,,
4,2018,8/20/2018,1,M155,M129,,,
3,2017,7/15/2017,0,M045,,,,
3,2013,10/30/2013,1,M018,,,,
3,2016,9/15/2016,0,M055,,,,
1,2015,5/26/2015,0,M378,,,,
4,2019,1/7/2019,1,M254,,,,
2,2015,9/18/2015,0,M475,,,,
4,2019,7/10/2019,0,M229,,,,
4,2017,3/8/2017,0,M209,,,,
4,2017,6/16/2017,0,M215,,,,
3,2018,8/12/2018,0,M081,M005,,,
3,2014,5/23/2014,0,M028,,M023,,
1,2015,10/6/2015,1,M218,,,,
4,2015,8/9/2015,0,M153,,,,
1,2018,1/27/2018,0,M305,,,,
3,2017,6/21/2017,0,M207,M499,,,
4,2018,10/31/2018,1,M155,,,,
1,2017,8/31/2017,1,M371,,,,
3,2019,4/12/2019,0,M011,,,,
1,2014,8/15/2014,0,M278,,,,
3,2017,9/13/2017,0,M013,M027,M081,,
3,2019,8/16/2019,1,M077,M009,M026,,
1,2016,2/15/2016,0,M319,M339,,,
1,2017,5/24/2017,0,M288,,,,
4,2017,2/20/2017,1,M187,,,,
3,2018,3/25/2018,1,M062,,,,
1,2015,3/28/2015,0,M294,,,,
1,2015,2/20/2015,1,M382,,,,
1,2017,6/11/2017,0,M270,,,,
4,2015,5/10/2015,0,M180,,,,
4,2017,7/11/2017,1,M239,,,,
3,2017,7/17/2017,1,M047,,,,
3,2017,7/23/2017,0,M033,M027,M011,,
1,2015,4/23/2015,0,M333,,,,
4,2019,9/24/2019,0,M230,M247,,,
4,2015,5/30/2015,1,M214,,,,
3,2019,8/14/2019,1,M048,,,,
1,2015,3/21/2015,1,M274,,,,
4,2016,9/13/2016,1,M163,,,,
4,2018,6/22/2018,1,M558,,,,
3,2017,8/21/2017,0,M041,M079,,,
4,2018,2/28/2018,0,M050,,,,
1,2015,3/2/2015,1,M286,,,,
4,2016,10/8/2016,0,M195,,,,
3,2017,11/15/2017,0,M093,,,,
1,2015,9/13/2015,1,M326,,,,
1,2017,3/27/2017,0,M357,,,,
3,2017,4/22/2017,0,M022,M081,,,
1,2016,11/18/2016,0,M270,M271,,,
3,2018,8/12/2018,0,M110,M090,,,
3,2017,9/28/2017,1,M067,M252,,,
4,2017,7/16/2017,0,M174,M120,M163,,
